work_year,country,region,experience_level,job_title,salary_in_usd,employee_residence,company_location,company_size,years_of_experience
2022,United States of America,Americas,SE,Data Analyst,115934,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,81666,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,120000,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,95000,US,US,M,8
2022,United States of America,Americas,SE,Principal Machine Learning Engineer,190000,US,US,L,6
2022,United States of America,Americas,SE,Data Engineer,194000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,129400,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,201000,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,89200,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,165000,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,125000,US,US,M,7
2022,United States of America,Americas,SE,Applied Scientist,230000,US,US,M,6
2022,United States of America,Americas,SE,Applied Scientist,196000,US,US,M,8
2022,United States of America,Americas,MI,Machine Learning Engineer,130000,US,US,M,4
2022,United States of America,Americas,MI,Machine Learning Engineer,90000,US,US,M,4
2022,United States of America,Americas,MI,Machine Learning Researcher,150000,US,US,M,4
2022,United States of America,Americas,MI,Machine Learning Researcher,100000,US,US,M,5
2022,United States of America,Americas,MI,Machine Learning Engineer,230000,US,US,M,4
2022,United States of America,Americas,MI,Machine Learning Engineer,150000,US,US,M,5
2022,United States of America,Americas,SE,Data Engineer,153600,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,106800,US,US,M,6
2022,United States of America,Americas,MI,Machine Learning Researcher,130000,US,US,M,4
2022,United States of America,Americas,MI,Machine Learning Researcher,100000,US,US,M,3
2022,United States of America,Americas,SE,Data Engineer,216000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,144000,US,US,M,6
2022,United States of America,Americas,MI,Data Scientist,180000,US,US,M,5
2022,United States of America,Americas,MI,Data Scientist,120000,US,US,M,3
2022,United States of America,Americas,EN,Data Engineer,160000,US,US,M,1
2022,United States of America,Americas,EN,Data Engineer,135000,US,US,M,2
2022,United States of America,Americas,SE,Data Analyst,192500,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,140000,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,152500,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,130000,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,65000,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,55000,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,178750,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,160000,US,US,M,6
2022,France,Europe,MI,Data Scientist,63040,FR,FR,M,5
2022,France,Europe,MI,Data Scientist,52533,FR,FR,M,5
2022,United States of America,Americas,MI,Machine Learning Scientist,165000,US,US,M,4
2022,United States of America,Americas,MI,Machine Learning Scientist,135000,US,US,M,4
2022,United States of America,Americas,SE,Analytics Engineer,170000,US,US,M,7
2022,United States of America,Americas,SE,Analytics Engineer,125000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,105000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,70000,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,130000,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,95000,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,203500,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,152000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,197430,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,134760,US,US,M,6
2022,United States of America,Americas,MI,Data Scientist,120000,US,US,M,4
2022,United States of America,Americas,SE,Data Engineer,197000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,99000,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,220000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,162000,US,US,M,8
2022,Lithuania,Europe,MI,Data Engineer,110446,LT,LT,M,5
2022,Lithuania,Europe,MI,Data Engineer,79178,LT,LT,M,5
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Science Consultant,70186,GB,GB,M,4
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Science Consultant,51716,GB,GB,M,4
2022,United States of America,Americas,SE,Data Architect,149040,US,US,M,8
2022,United States of America,Americas,SE,Data Architect,113900,US,US,M,7
2020,United States of America,Americas,MI,Business Data Analyst,95000,US,US,M,3
2021,United States of America,Americas,SE,Data Analyst,115000,US,US,S,6
2022,United States of America,Americas,SE,Data Analyst,171000,US,AU,L,7
2022,Argentina,Americas,EN,Data Analytics Engineer,13000,AR,AR,S,1
2022,United States of America,Americas,SE,Data Engineer,100000,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,78000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,120000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,95000,US,US,M,6
2022,United States of America,Americas,SE,Data Specialist,110000,US,US,M,7
2022,United States of America,Americas,SE,Data Specialist,70000,US,US,M,7
2022,Belgium,Europe,EN,Data Analytics Consultant,50000,BE,US,S,1
2022,United States of America,Americas,SE,Data Scientist,185900,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,129300,US,US,M,6
2022,United States of America,Americas,MI,Data Analyst,150000,US,US,M,3
2022,United States of America,Americas,MI,Data Analyst,100000,US,US,M,4
2022,United States of America,Americas,SE,Data Engineer,230000,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,154600,US,US,M,6
2022,United States of America,Americas,SE,Machine Learning Engineer,204500,US,US,M,6
2022,United States of America,Americas,SE,Machine Learning Engineer,142200,US,US,M,8
2022,United States of America,Americas,MI,Data Engineer,160000,US,US,M,4
2022,United States of America,Americas,MI,Data Engineer,75000,US,US,M,4
2022,Spain,Europe,SE,Data Scientist,47280,ES,ES,M,7
2022,Spain,Europe,SE,Data Scientist,37824,ES,ES,M,6
2022,United States of America,Americas,SE,Data Engineer,213000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,152000,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,140000,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,120000,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,110000,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,70000,US,US,M,8
2022,Canada,Americas,SE,Machine Learning Software Engineer,227200,CA,CA,M,7
2022,Canada,Americas,SE,Machine Learning Software Engineer,168000,CA,CA,M,8
2021,American Samoa,Oceania,EN,3D Computer Vision Researcher,20000,AS,AS,M,2
2022,Germany,Europe,MI,Data Scientist,64090,DE,DE,M,4
2022,Germany,Europe,MI,Data Scientist,60938,DE,DE,M,5
2022,United States of America,Americas,SE,ML Engineer,243000,US,US,M,8
2022,United States of America,Americas,SE,ML Engineer,183000,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,175000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,150000,US,US,M,7
2022,United States of America,Americas,MI,Data Scientist,130000,US,US,M,5
2022,United States of America,Americas,MI,Data Scientist,90000,US,US,M,5
2022,United States of America,Americas,MI,Data Analyst,165000,US,US,M,4
2022,United States of America,Americas,MI,Data Analyst,124000,US,US,M,3
2022,Canada,Americas,SE,Data Engineer,178000,CA,CA,M,6
2022,Canada,Americas,SE,Data Engineer,132000,CA,CA,M,6
2022,United States of America,Americas,SE,Data Engineer,300000,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,130000,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,169000,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,110600,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,116000,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,96000,US,US,M,6
2022,United Kingdom of Great Britain and Northern Ireland,Europe,SE,Data Analyst,92350,GB,GB,M,7
2022,United Kingdom of Great Britain and Northern Ireland,Europe,SE,Data Analyst,70186,GB,GB,M,8
2022,United States of America,Americas,SE,Data Analyst,105000,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,70000,US,US,M,7
2022,Canada,Americas,MI,Machine Learning Researcher,105236,CA,CA,L,3
2022,United States of America,Americas,SE,Data Engineer,194000,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,129400,US,US,M,8
2022,United States of America,Americas,SE,Data Architect,190000,US,US,M,8
2022,United States of America,Americas,SE,Data Architect,135000,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,100000,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,70000,US,US,M,6
2022,United States of America,Americas,EN,Machine Learning Engineer,189750,US,US,M,1
2022,United States of America,Americas,EN,Machine Learning Engineer,140250,US,US,M,2
2022,United States of America,Americas,SE,Data Analyst,130000,US,US,M,7
2022,United States of America,Americas,SE,Data Analyst,100000,US,US,M,7
2022,United States of America,Americas,MI,Data Analyst,160000,US,US,M,3
2022,United States of America,Americas,MI,Data Analyst,109000,US,US,M,5
2022,United States of America,Americas,SE,Research Engineer,250000,US,US,M,6
2022,United States of America,Americas,SE,Research Engineer,150000,US,US,M,6
2022,United States of America,Americas,MI,Data Analyst,206000,US,US,M,4
2022,United States of America,Americas,MI,Data Analyst,160000,US,US,M,5
2022,United States of America,Americas,SE,Data Engineer,135000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,120000,US,US,M,8
2022,France,Europe,SE,Machine Learning Engineer,115573,FR,FR,M,8
2022,France,Europe,SE,Machine Learning Engineer,73546,FR,FR,M,8
2022,United States of America,Americas,EN,Data Engineer,160000,US,US,M,1
2022,United States of America,Americas,EN,Data Engineer,135000,US,US,M,1
2022,United States of America,Americas,MI,Data Analyst,150000,US,US,M,4
2022,United States of America,Americas,MI,Data Analyst,100000,US,US,M,5
2022,United States of America,Americas,MI,Data Engineer,120000,US,US,M,4
2022,United States of America,Americas,MI,Data Engineer,95000,US,US,M,4
2022,Spain,Europe,SE,Data Engineer,68293,ES,ES,M,8
2022,Spain,Europe,SE,Data Engineer,42026,ES,ES,M,6
2022,United States of America,Americas,SE,Data Engineer,191200,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,130000,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,191200,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,130000,US,US,M,7
2022,Germany,Europe,EN,Machine Learning Research Engineer,66192,DE,DE,L,2
2022,United States of America,Americas,EN,3D Computer Vision Researcher,50000,US,CR,S,1
2022,United States of America,Americas,SE,Data Engineer,230000,US,US,L,6
2022,United States of America,Americas,SE,Data Engineer,154600,US,US,L,6
2022,United States of America,Americas,SE,Data Engineer,120000,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,95000,US,US,M,8
2022,United States of America,Americas,SE,Data Scientist,140000,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,120000,US,US,M,6
2022,United States of America,Americas,SE,Data Analyst,169000,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,110600,US,US,M,6
2022,United States of America,Americas,MI,Data Analyst,80000,US,US,L,4
2022,United States of America,Americas,SE,Data Engineer,185900,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,129300,US,US,M,8
2022,United States of America,Americas,SE,Analytics Engineer,135000,US,US,M,8
2022,United States of America,Americas,SE,Analytics Engineer,110000,US,US,M,8
2022,United States of America,Americas,MI,Data Analytics Manager,155000,US,US,M,3
2022,United States of America,Americas,MI,Data Analytics Manager,140000,US,US,M,3
2022,United States of America,Americas,SE,Data Engineer,205000,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,150000,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,179500,US,US,M,7
2022,United States of America,Americas,SE,Data Engineer,134000,US,US,M,6
2022,United States of America,Americas,MI,Data Scientist,180000,US,US,M,3
2022,United States of America,Americas,MI,Data Scientist,120000,US,US,M,3
2022,United States of America,Americas,SE,Data Scientist,185900,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,129300,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,175000,US,US,M,6
2022,United States of America,Americas,SE,Data Scientist,145000,US,US,M,7
2022,United States of America,Americas,SE,Data Architect,235000,US,US,M,7
2022,United States of America,Americas,SE,Data Architect,175000,US,US,M,8
2022,Spain,Europe,EN,Data Science Consultant,27317,ES,ES,L,2
2022,United States of America,Americas,MI,Data Engineer,160000,US,US,M,4
2022,United States of America,Americas,MI,Data Engineer,90000,US,US,M,4
2022,Spain,Europe,SE,Data Engineer,68293,ES,ES,M,7
2022,Spain,Europe,SE,Data Engineer,36773,ES,ES,M,6
2022,United States of America,Americas,SE,Data Engineer,145000,US,US,M,6
2022,United States of America,Americas,SE,Data Engineer,115000,US,US,M,7
2022,United States of America,Americas,MI,Data Specialist,165000,US,US,M,3
2022,United States of America,Americas,MI,Data Specialist,135000,US,US,M,5
2022,United States of America,Americas,SE,Data Engineer,168400,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,105200,US,US,M,7
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Deep Learning Engineer,86193,GB,GB,M,5
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Deep Learning Engineer,49253,GB,GB,M,5
2022,United States of America,Americas,SE,Data Engineer,200000,US,US,M,8
2022,United States of America,Americas,SE,Data Engineer,160000,US,US,M,6
2022,Spain,Europe,SE,Data Scientist,47280,ES,ES,M,7
2022,Spain,Europe,SE,Data Scientist,37824,ES,ES,M,7
2022,United States of America,Americas,SE,Data Scientist,198800,US,US,M,7
2022,United States of America,Americas,SE,Data Scientist,122600,US,US,M,6
2022,"Iran, Islamic Republic of",Asia,EN,Machine Learning Engineer,100000,IR,IR,M,2
2022,France,Europe,MI,BI Data Analyst,105066,FR,FR,M,5
2022,United States of America,Americas,SE,Data Analyst,130000,US,US,M,8
2022,United States of America,Americas,SE,Data Analyst,100000,US,US,M,8
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Analytics Engineer,104663,GB,GB,M,3
2022,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Analytics Engineer,73880,GB,GB,M,4
2022,United States of America,Americas,SE,Data Engineer,125000,US,US,M,8
